"minute","x","Control","A","B","w","n","a"
1007,17.2366828160643,14.962700814903,29.7260992445599,12.4894164284956,0.90798719763607,15.663016100964,1.99997660619923
1008,17.222022348373,14.9538640925861,29.7085373310423,12.4865149826693,0.907680803663759,15.6454061109826,1.9999761905958
1009,17.2062072307823,14.9444464902695,29.6898209431744,12.4836137123921,0.907374513081965,15.6268241426417,1.99997574404488
1010,17.189160250423,14.9344091551572,29.6698728492512,12.4807125988282,0.907068325855801,15.6072055871536,1.99997526349138
1011,17.1707989666593,14.9237106044761,29.6486105875319,12.4778116208726,0.906762241950389,15.586481485918,1.99997474551365
1012,17.1510353544614,14.912306546167,29.6259461092836,12.4749107548222,0.906456261330865,15.5645782353819,1.99997418627032
1013,17.1297754233589,14.9001496873169,29.601785397349,12.4720099739901,0.906150383962375,15.5414172717975,1.99997358143805
1014,17.1069188103009,14.8871895294964,29.576028058554,12.4691092482532,0.905844609810078,15.5169147345068,1.99997292613831
1015,17.082358344632,14.8733721501093,29.5485668881499,12.4662085435179,0.905538938839145,15.4909811062872,1.99997221485109
1016,17.0559795832722,14.8586399688003,29.5192874043612,12.4633078210889,0.905233371014758,15.4635208291933,1.99997144131281
1017,17.0276603140526,14.8429314979023,29.4880673509716,12.4604070369189,0.90492790630211,15.4344318942221,1.99997059839509
1018,16.9972700250199,14.8261810758362,29.454776165735,12.4575061407151,0.904622544666408,15.4036054030135,1.99996967796025
1019,16.9646693373685,14.8083185823029,29.4192744122386,12.4546050748701,0.904317286072868,15.3709250996738,1.99996867068852
1020,16.9297093994949,14.7892691340274,29.3814131726728,12.4517037731779,0.90401213048672,15.3362668706773,1.99996756587035
1021,16.8922312394924,14.768952759733,29.341033398778,12.4488021592856,0.903707077873205,15.29949821066,1.99996635115613
1022,16.8520650732141,14.7472840529332,29.2979652180321,12.4459001448179,0.903402128197576,15.260477651763,1.99996501225288
1023,16.8090295648239,14.7241718010345,29.2520271919198,12.4429976270959,0.903097281425095,15.2190541540185,1.99996353255533
1024,16.7629310365331,14.6995185891414,29.203025522882,12.4400944863489,0.902792537521041,15.1750664540936,1.99996189269501
1025,16.7135626239765,14.6732203768474,29.1507532062678,12.4371905822914,0.9024878964507,15.1283423695089,1.99996006998656
1026,16.6607033734117,14.6451660461787,29.0949891233094,12.4342857498978,0.902183358179372,15.0786980552403,1.99995803774434
1027,16.6041172766373,14.6152369187374,29.0354970707993,12.431379794162,0.901878922672368,15.0259372093764,1.99995576443462
1028,16.5435522391942,14.5833062399577,28.9720247227554,12.4284724835613,0.901574589895011,14.9698502242529,1.99995321261828
1029,16.4787389770548,14.549238628248,28.9043025189138,12.4255635418589,0.901270359812636,14.9102132791977,1.99995033762445
1030,16.4093898365928,14.5128894866469,28.8320424743562,12.4226526377633,0.900966232390588,14.846787370705,1.99994708587737
1031,16.3351975321565,14.4741043744576,28.7549369039589,12.4197393718023,0.900662207594227,14.7793172755,1.99994339277237
1032,16.2558337950263,14.4327183361601,28.672657054584,12.4168232595577,0.900358285388921,14.7075304415418,1.99993917996276
1033,16.1709479268955,14.3885551847168,28.5848516370023,12.4139037101068,0.900054465740052,14.6311358015415,1.99993435187064
1034,16.0801652502461,14.3414267361997,28.4911452483552,12.4109799981091,0.899750748613013,14.5498225030062,1.99992879116886
1035,15.9830854470529,14.2911319924579,28.3911366744526,12.4080512273997,0.899447133973208,14.4632585481494,1.99992235288774
1036,15.8792807760723,14.2374562683297,28.2843970592176,12.4051162831454,0.899143621786055,14.3710893361791,1.99991485666973
1037,15.7682941574766,14.1801702596709,28.1704679259452,12.4021737684686,0.898840212016981,14.2729360994419,1.9999060765085
1038,15.6496371116344,14.1190290482222,28.0488590314294,12.399221919795,0.898536904631425,14.1683942235768,1.99989572704211
1039,15.5227875362222,14.053771039079,27.9190460290146,12.3962584927925,0.89823369959484,14.0570314401001,1.99988344508257
1040,15.387187302288,13.9841168262417,27.7804679095627,12.3932806072747,0.897930596872689,13.9383858775279,1.99986876449775
1041,15.2422396449272,13.9097679814317,27.632524179198,12.3902845342708,0.897627596430445,13.8119639539778,1.99985108172365
1042,15.0873063171854,13.8304057610364,27.4745717179229,12.3872654007375,0.897324698233596,13.6772380897884,1.99982960793241
1043,14.9217044656416,13.7456897257123,27.3059212413375,12.384216775696,0.897021902247639,13.5336442124344,1.99980330198611
1044,14.7447031711765,13.655256266812,27.1258332548554,12.3811300836789,0.896719208438084,13.3805790169771,1.99977077540431
1045,14.5555195761225,13.5587170334205,26.9335133397345,12.377993763612,0.896416616770452,13.2173969319906,1.99973015607248
1046,14.3533144851377,13.4556572533795,26.7281065327602,12.3747920476225,0.896114127210277,13.0434067210491,1.9996788903429
1047,14.1371872750016,13.3456339412426,26.5086904397055,12.3715031647039,0.895811739723102,12.857867619724,1.99961345189809
1048,13.9061698669619,13.2281739856452,26.2742665285456,12.3680966615836,0.895509454274484,12.6599848616129,1.99952890748707
1049,13.659219385701,13.1027721080835,26.023748733713,12.364529348012,0.895207270829991,12.4489043743013,1.99941825961519
1050,13.3952089199153,12.968888684573,25.7559479839878,12.3607390640725,0.894905189355202,12.223706310805,1.9992714360407
1051,13.1129154565732,12.8259474211048,25.46955039642,12.3566349398468,0.894603209815709,11.9833968959083,1.99907371038663
1052,12.8110034886794,12.6733328732286,25.1630853909754,12.352081902296,0.894301332177113,11.7268977615393,1.99880318963317
1053,12.4880018239201,12.5103877994627,24.834877385072,12.346875561152,0.893999556405029,11.4530314359826,1.99842674087264
1054,12.1422694362217,12.3364103375678,24.4829700983794,12.3407006621577,0.893697882465084,11.1605007862575,1.99789325200826
1055,11.771943218443,12.1506509920117,24.1050040428498,12.3330608244068,0.893396310322913,10.8478587132671,1.99712223298911
1056,11.3748550866809,11.9523094202021,23.6980119143822,12.3231568277013,0.893094839944167,10.5134617445072,1.99598406773205
1057,10.9483958302694,11.7405310042614,23.258065978542,12.3096701482726,0.892793471294506,10.1553963583098,1.99426488788499
1058,10.4892838668474,11.5144031942743,22.7796504729655,12.2903666061181,0.892492204339603,9.77135792853965,1.9916022472699
1059,9.99315916519006,11.272951608033,22.2545059469411,12.261346781751,0.89219103904514,9.35844507200202,1.98736345338989
1060,9.45384582850169,11.0151358713476,21.669422615694,12.2155767871923,0.891889975376814,8.91279848177795,1.98040705858378
1061,8.86196890157416,10.7398451819744,21.0018646146159,12.1398957130418,0.891589013300332,8.42894507412728,1.96859699608135
1062,8.20229638781008,10.4458935791349,20.2109874792475,12.0086910914374,0.891288152781412,7.89856789229035,1.9477755973045
1063,7.44868709828054,10.1320148994497,19.2189510760383,11.7702639777578,0.890987393785783,7.30814268163345,1.90954917087243
1064,6.55595021842349,9.79685739889845,17.8750162980239,11.3190660796004,0.890686736279189,6.63444680113239,1.8367778956749
1065,5.45910409281304,9.43897801912551,15.9199105640822,10.4608064712691,0.890386180227381,5.83732747274296,1.69790205250423
1066,4.15577411226384,9.05683627504015,13.1784862872514,9.02271217498758,0.890085725596125,4.85907062755628,1.46482585402825
1067,2.95331871118814,8.64878773920788,10.4279852815655,7.4746665703774,0.889785372351198,3.69774701588815,1.21378608760459
1068,2.17242066875133,8.21307709699174,8.85398081567892,6.68156014692759,0.889485120458386,2.62693304957319,1.08524966758554
1069,1.60952944499701,7.74783074476253,8.03829306770001,6.428763622703,0.88918496988349,1.93168380691792,1.04443326544763
1070,1.3830621761265,7.55019638193214,7.70552325356974,6.32246107744324,0.88888492059232,1.43068645290717,1.02740310047596
1071,1.37794525668573,7.55019638193214,7.66882445088412,6.2908791941984,0.8885849725507,1.22896826580928,1.02250992678455
1072,1.37926832270252,7.55019638193214,7.66800786796574,6.28873954526321,0.888285125724462,1.22400827557651,1.0224010490621
1073,1.38076046160696,7.55019638193214,7.66813303978143,6.28737257817447,0.887985380079453,1.22477010576655,1.02241773863752
1074,1.38225690473977,7.55019638193214,7.6682828832522,6.28602597851243,0.887685735581529,1.22568136602346,1.02243771776696
1075,1.3837533288857,7.55019638193214,7.66843336186118,6.28468003297548,0.88738619219656,1.22659569133443,1.02245778158149
1076,1.3852496203436,7.55019638193214,7.66858384446991,6.28333422412631,0.887086749890425,1.22750924317127,1.02247784592932
1077,1.38674577602287,7.55019638193214,7.66873431429328,6.28198853827041,0.886787408629017,1.22842192112883,1.02249790857244
1078,1.38824179574388,7.55019638193214,7.66888477069781,6.28064297495394,0.886488168378237,1.22933372299277,1.02251796942638
1079,1.38973767940362,7.55019638193214,7.66903521347538,6.27929753407176,0.886189029104002,1.23024464913186,1.02253802846338
1080,1.39123342690101,7.55019638193214,7.66918564242909,6.27795221552808,0.885889990772236,1.2311546999827,1.02255808565721
1081,1.39272903813491,7.55019638193214,7.66933605736238,6.27660701922747,0.885591053348878,1.23206387598344,1.02257814098165
1082,1.39422451300405,7.55019638193214,7.66948645807872,6.27526194507467,0.885292216799877,1.23297217757202,1.0225981944105
1083,1.39571985140707,7.55019638193214,7.66963684438162,6.27391699297455,0.884993481091194,1.23387960518613,1.02261824591755
1084,1.39721505324247,7.55019638193214,7.6697872160746,6.27257216283213,0.8846948461888,1.23478615926323,1.02263829547661
1085,1.39871011840867,7.55019638193214,7.66993757296123,6.27122745455257,0.884396312058679,1.23569184024051,1.0226583430615
1086,1.40020504680394,7.55019638193214,7.67008791484511,6.26988286804117,0.884097878666827,1.23659664855493,1.02267838864601
1087,1.40169983832648,7.55019638193214,7.67023824152986,6.26853840320338,0.88379954597925,1.23750058464318,1.02269843220398
1088,1.40319449287436,7.55019638193214,7.67038855281915,6.26719405994479,0.883501313961966,1.23840364894172,1.02271847370922
1089,1.40468901034551,7.55019638193214,7.67053884851666,6.26584983817115,0.883203182581004,1.23930584188677,1.02273851313556
1090,1.4061833906378,7.55019638193214,7.67068912842613,6.26450573778833,0.882905151802406,1.24020716391428,1.02275855045682
1091,1.40767763364896,7.55019638193214,7.67083939235132,6.26316175870237,0.882607221592224,1.24110761545996,1.02277858564684
1092,1.4091717392766,7.55019638193214,7.67098964009603,6.26181790081943,0.882309391916521,1.2420071969593,1.02279861867947
1093,1.41066570741825,7.55019638193214,7.67113987146408,6.26047416404584,0.882011662741374,1.24290590884751,1.02281864952854
1094,1.41215953797129,7.55019638193214,7.67129008625935,6.25913054828806,0.881714034032868,1.24380375155957,1.02283867816791
1095,1.41365323083302,7.55019638193214,7.67144028428574,6.25778705345272,0.881416505757103,1.24470072553022,1.02285870457143
1096,1.41514678590063,7.55019638193214,7.67159046534719,6.25644367944657,0.881119077880188,1.24559683119394,1.02287872871296
1097,1.41664020307117,7.55019638193214,7.67174062924769,6.25510042617652,0.880821750368243,1.24649206898498,1.02289875056636
1098,1.41813348224162,7.55019638193214,7.67189077579125,6.25375729354963,0.880524523187402,1.24738643933735,1.0229187701055
1099,1.41962662330883,7.55019638193214,7.67204090478194,6.25241428147311,0.880227396303808,1.2482799426848,1.02293878730426
1100,1.42111962616952,7.55019638193214,7.67219101602384,6.25107138985432,0.879930369683617,1.24917257946084,1.02295880213651
1101,1.42261249072035,7.55019638193214,7.6723411093211,6.24972861860075,0.879633443292996,1.25006435009875,1.02297881457615
1102,1.42410521685782,7.55019638193214,7.67249118447789,6.24838596762007,0.879336617098122,1.25095525503156,1.02299882459705
1103,1.42559780447836,7.55019638193214,7.67264124129843,6.24704343682007,0.879039891065186,1.25184529469206,1.02301883217312
1104,1.42709025347827,7.55019638193214,7.67279127958699,6.24570102610873,0.878743265160389,1.2527344695128,1.02303883727827
1105,1.42858256375374,7.55019638193214,7.67294129914787,6.24435873539413,0.878446739349943,1.25362277992607,1.02305883988638
1106,1.43007473520087,7.55019638193214,7.67309129978541,6.24301656458454,0.878150313600071,1.25451022636394,1.02307883997139
1107,1.43156676771564,7.55019638193214,7.673241281304,6.24167451358836,0.87785398787701,1.25539680925824,1.0230988375072
1108,1.43305866119391,7.55019638193214,7.67339124350808,6.24033258231417,0.877557762147005,1.25628252904056,1.02311883246774
1109,1.43455041553146,7.55019638193214,7.67354118620212,6.23899077067066,0.877261636376315,1.25716738614222,1.02313882482695
1110,1.43604203062394,7.55019638193214,7.67369110919065,6.23764907856672,0.876965610531209,1.25805138099435,1.02315881455875
1111,1.4375335063669,7.55019638193214,7.67384101227824,6.23630750591134,0.876669684577969,1.25893451402779,1.0231788016371
1112,1.43902484265579,7.55019638193214,7.6739908952695,6.23496605261371,0.876373858482885,1.25981678567319,1.02319878603593
1113,1.44051603938594,7.55019638193214,7.6741407579691,6.23362471858316,0.876078132212262,1.26069819636093,1.02321876772921
1114,1.44200709645258,7.55019638193214,7.67429060018174,6.23228350372915,0.875782505732415,1.26157874652115,1.0232387466909
1115,1.44349801375084,7.55019638193214,7.67444042171218,6.23094240796134,0.87548697900967,1.26245843658378,1.02325872289496
1116,1.44498879117573,7.55019638193214,7.67459022236522,6.22960143118949,0.875191552010365,1.26333726697848,1.02327869631536
1117,1.44647942862216,7.55019638193214,7.67474000194573,6.22826057332357,0.874896224700848,1.26421523813469,1.0232986669261
1118,1.44796992598494,7.55019638193214,7.6748897602586,6.22691983427366,0.874600997047481,1.26509235048161,1.02331863470115
1119,1.44946028315877,7.55019638193214,7.6750394971088,6.22557921395003,0.874305869016634,1.26596860444822,1.02333859961451
1120,1.45095050003824,7.55019638193214,7.67518921230132,6.22423871226308,0.874010840574691,1.26684400046323,1.02335856164018
1121,1.45244057651785,7.55019638193214,7.67533890564123,6.22289832912338,0.873715911688046,1.26771853895514,1.02337852075216
1122,1.45393051249197,7.55019638193214,7.67548857693362,6.22155806444166,0.873421082323105,1.26859222035221,1.02339847692448
1123,1.45542030785488,7.55019638193214,7.67563822598367,6.22021791812879,0.873126352446286,1.26946504508247,1.02341843013116
1124,1.45690996250076,7.55019638193214,7.67578785259659,6.21887789009583,0.872831722024015,1.2703370135737,1.02343838034621
1125,1.45839947632369,7.55019638193214,7.67593745657764,6.21753798025395,0.872537191022735,1.27120812625345,1.02345832754369
1126,1.45988884921761,7.55019638193214,7.67608703773214,6.21619818851453,0.872242759408894,1.27207838354906,1.02347827169762
1127,1.46137808107641,7.55019638193214,7.67623659586548,6.21485851478907,0.871948427148956,1.2729477858876,1.02349821278206
1128,1.46286717179383,7.55019638193214,7.67638613078308,6.21351895898925,0.871654194209395,1.27381633369593,1.02351815077108
